Project: DesignGalleryProject    Server: elite-tfsapp.elitecorp.com\DTSCollection    Query: Remaining 3.0    List type: Flat    ,,,,,,,,,,,,
ID,Backlog Priority,Release Version,Work Item Type,Title,Effort,State,Tags,Iteration Path,Area Path,Severity,Created Date,Closed Date
45033,38458810,3.0.0,Bug,ConvertPDFDocument - Doc output type:Editing Restrictions not working,3,Approved,READY,\3.0.0\3.0 GA,\Activities\ConvertPdfDocument,3 - Medium,11/04/2016 2:13 PM,
45030,38459470,3.0.0,Bug,ConvertPDFDocument - Doc output type - Track changes not working,3,Approved,READY,\3.0.0\3.0 GA,\Activities\ConvertPdfDocument,3 - Medium,11/04/2016 1:31 PM,
40580,38460128,3.0.0,Bug,ConvertPDFDocument - Encryption settings missing from output PDF,5,Approved,READY,\3.0.0\3.0 GA,\Activities\ConvertPdfDocument,3 - Medium,02/02/2016 3:34 PM,
37627,38499088,3.0.0,Product Backlog Item,(3.0.0) SECURITY: Veracode Scan,3,Done,Capitalize,\3.0.0\3.0 Beta\Sprint 99,\Activities,,24/11/2015 8:47 AM,26/01/2016 2:49 PM
41683,38515523,3.0.0,Bug,EvaluateXPath/AssignVariables - Xpath not returning proper return type.,2,Approved,READY,\3.0.0\3.0 GA,\Activities\AssignVariables,3 - Medium,16/02/2016 10:15 AM,
40458,38527334,3.0.0,Bug,ExecuteSQL - No Error is Logged when Connection String is Invalid,2,Approved,,\3.0.0\3.0 GA,\Activities\ExecuteSQL,3 - Medium,01/02/2016 3:02 PM,
37890,38528690,3.0.0,Product Backlog Item,(3.0.0) ACTIVITIES: Code performance and analysis (Part 2),5,Done,Capitalize,\3.0.0\3.0 Beta\Sprint 98,\Activities\Testing,,27/11/2015 2:59 PM,18/01/2016 6:33 AM
40013,38814889,3.0.0,Product Backlog Item,(3.0.0) TESTING: REGRESSION: Smoke Test RC1 build,1,Done,,\3.0.0\3.0 Beta\Sprint 99,\Activities\Testing,,25/01/2016 2:35 PM,03/02/2016 8:57 AM
38583,38814889,3.0.0,Product Backlog Item,(3.0.0) TESTING: Update Environments,8,Done,Capitalize,\3.0.0\3.0 Beta\Sprint 98,\Activities,,15/12/2015 3:24 PM,15/01/2016 11:16 AM
3991,38852278,3.0.0,Product Backlog Item,(3.0.0) TESTING: REGRESSION: Workflows and Activities (BETA - RC1),13,Done,Analyzed; Capitalize,\3.0.0\3.0 Beta\Sprint 99,\Activities\Testing,,06/02/2014 10:40 AM,04/02/2016 9:39 AM
28493,38858511,3.0.0,Product Backlog Item,(3.0.0) TESTING: REGRESSION: Appending Activity (BETA - RC1),2,Done,Capitalize,\3.0.0\3.0 Beta\Sprint 99,\Activities\Testing,,15/06/2015 10:14 AM,04/02/2016 9:41 AM
21316,38864745,3.0.0,Product Backlog Item,(3.0.0) TESTING: REGRESSION: Printing Activity (BETA - RC1),3,Done,Capitalize,\3.0.0\3.0 Beta\Sprint 99,\Activities\Testing,,30/01/2015 11:23 AM,04/02/2016 9:41 AM
7882,55341729,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW ACTIVITIES: Email,8,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 73,\Activities,,28/05/2014 2:52 PM,11/08/2015 11:14 AM
20604,105174046,2.6,Product Backlog Item,"*DEFECT -EDS SUPPORT: 5.11, Jennings, Strouss, 492058-215336982 - EDS imaging functionality causing blank pages and header issues in finalized documents",5,Done,,\3.0.0\3.0 Alpha\Sprint 73,\Defects,,20/01/2015 2:00 PM,03/02/2015 2:57 PM
44325,121036053,3.0.0,Bug,VERIFY: Email - cannot expand designer,0.5,Done,,\3.0.0\3.0 GA\Sprint 108,\Activities\Email,2 - High,22/03/2016 1:33 PM,26/05/2016 1:35 PM
20501,181818181,3.0.0,Product Backlog Item,DEV: Tech Talk - 9 February 2015 - .NET Garbage Collection and Managed Heap internals,3,Done,Analyzed,\3.0.0\3.0 Alpha\Sprint 74,\Activities\Dev,,15/01/2015 1:13 PM,10/02/2015 4:12 PM
27001,200001216,3.0.0,Bug,DEFECT: Deleting active workspace does not reassign active to another workspace.,1,Done,Analyzed,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Defects,3 - Medium,15/05/2015 1:46 PM,01/06/2015 9:19 AM
24030,204406035,3.0.0,Product Backlog Item,DEV: Dialogs and Popups in an MVVM application,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 78,\Activities\Dev,,30/03/2015 12:48 PM,10/04/2015 11:34 AM
23643,204420332,2.6,Bug,3E Attachment: Memory leak with undisposed stream,2,Done,,\3.0.0\3.0 Alpha\Sprint 78,\Defects,3 - Medium,20/03/2015 8:34 AM,14/04/2015 1:05 PM
21983,204420332,3.0.0,Product Backlog Item,*DEV: Silver Training - David (part 3),3,Done,,\3.0.0\3.0 Alpha\Sprint 77,\Activities\Dev,,16/02/2015 12:29 PM,31/03/2015 4:28 PM
24107,204448928,2.6,Product Backlog Item,(PS 2.6.2) PRINT SERVICE: Allow the EDG Print Service to spool multiple print jobs to a single printer,5,Done,,\3.0.0\3.0 Alpha\Sprint 78,\Defects,,31/03/2015 3:22 PM,15/04/2015 1:43 PM
23788,204463227,3.0.0,Product Backlog Item,(3.0.0) MISC: Namespace/Assembly changes,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 78,\Activities,,24/03/2015 2:51 PM,15/04/2015 1:43 PM
23072,204498976,3.0.0,Product Backlog Item,DEV: Refactor code to throw focused exception types,8,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities\Dev,,09/03/2015 2:01 PM,31/03/2015 1:04 PM
23463,204509701,3.0.0,Bug,ConvertDocument In argument API.Document object modified and also returned,2,Done,,\3.0.0\3.0 Alpha\Sprint 77,\Defects,3 - Medium,18/03/2015 3:24 PM,27/03/2015 12:25 PM
23103,204513276,3.0.0,Bug,(3.0.0) ACTIVITY: ConvertDocument lost file type support,3,Done,,\3.0.0\3.0 Alpha\Sprint 77,\Activities,2 - High,10/03/2015 9:55 AM,31/03/2015 2:39 PM
23464,204516852,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITIES: Email - Clean up,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,18/03/2015 3:38 PM,20/03/2015 4:22 PM
23462,204543666,3.0.0,Product Backlog Item,OTHER: (Visual Designer) TPR Assessment,8,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Defects,,18/03/2015 3:06 PM,01/04/2015 1:54 PM
21498,204545454,2.6,Product Backlog Item,~OTHER: (EE XML Superbill 2.0) Prepare and conduct a readiness session for the new superbill version,1,Done,Analyzed,\3.0.0\3.0 Alpha\Sprint 79,\Defects,,04/02/2015 11:59 AM,17/04/2015 3:49 PM
26557,252142923,3.0.0,Bug,* (3.0.0) EDG.Activities.ConvertWordDocument - XML to XML should be supported and any other applicable type,3,Done,,\3.0.0\3.0 Alpha\Sprint 81,\Defects,3 - Medium,12/05/2015 4:26 PM,27/05/2015 3:14 PM
21223,272727272,3.0.0,Product Backlog Item,(3.0.0) ACTIVITY DESIGNER: Design Mockups #1,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 74,\Activities,,29/01/2015 2:43 PM,11/08/2015 11:14 AM
41794,286201488,3.0.0,Product Backlog Item,Public API: Hotfix/Release Process - Use Nuget,0,Done,,\3.0.0\3.0 GA\Sprint 103,\Activities\Dev,,17/02/2016 2:53 PM,31/03/2016 8:49 AM
19716,295454544,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER WPF: SQL Analyzer,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 74,\Activities,,17/12/2014 8:16 AM,11/08/2015 11:14 AM
42996,368439378,3.0.0,Product Backlog Item,(3.0.0) TESTING: Update Environments,3,Approved,DEV,\3.0.0\3.0 GA,\Activities\Dev,,02/03/2016 4:37 PM,
37663,368455652,3.0.0,Product Backlog Item,(3.0.0) TESTING: Review Testcases: ConvertPDFDocument,8,Approved,PM Feedback,\3.0.0\3.0 GA,\Activities\Testing,,24/11/2015 4:06 PM,
37662,368480064,3.0.0,Product Backlog Item,(3.0.0) TESTING: Review Testcases: ConvertExcelDocument,5,Approved,,\3.0.0\3.0 GA,\Activities\Testing,,24/11/2015 4:06 PM,
37668,368614324,3.0.0,Product Backlog Item,(3.0.0) TESTING: Review Testcases: EvaluateXPath,5,Done,,\3.0.0\3.0 GA\Sprint 104,\Activities\Testing,,24/11/2015 4:08 PM,11/04/2016 9:19 AM
37666,368858436,3.0.0,Product Backlog Item,(3.0.0) TESTING: Review Testcases: DocumentCatalog,2,Done,,\3.0.0\3.0 GA\Sprint 103,\Activities\Testing,,24/11/2015 4:08 PM,26/03/2016 12:53 PM
37673,369041520,3.0.0,Product Backlog Item,(3.0.0) TESTING: Review Testcases: FileAcquisition,2,Done,,\3.0.0\3.0 GA\Sprint 104,\Activities\Testing,,24/11/2015 4:10 PM,14/04/2016 1:14 PM
5071,369476344,3.0.0,Product Backlog Item,(3.0.0) TESTING: REGRESSION - Activities and Workflows (GA - RC1),20,Approved,,\3.0.0\3.0 GA,\Activities\Testing,,17/03/2014 11:36 AM,
45719,369483973,3.0.0,Product Backlog Item,(3.0.0) TESTING: REGRESSION - Activities and Workflows (GA - RC3),20,Approved,,\3.0.0\3.0 GA,\Activities\Testing,,20/04/2016 2:28 PM,
45562,369483973,3.0.0,Product Backlog Item,(3.0.0) TESTING: REGRESSION - Activities and Workflows (GA - RC2),20,Approved,,\3.0.0\3.0 GA,\Activities\Testing,,19/04/2016 2:02 PM,
29465,399923714,3.0.0,Product Backlog Item,*BRENT - QA-AAA-Silver-Fundamentals of Security Testing (AAA-S108:SI-TST101),2,Done,,\3.0.0\3.0 TPR\Sprint 89,\Activities\Dev,,07/07/2015 3:19 PM,13/09/2015 3:47 PM
26094,400001081,3.0.0,Bug,(3.0.0) ACTIVITY: ApplyStylesheet doesnt detect output file type,2,Done,,\3.0.0\3.0 TPR\Sprint 85,\Defects,2 - High,05/05/2015 9:43 AM,22/07/2015 10:04 AM
40450,417641706,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Default arguments to new workflow template,1,Done,,\3.0.0\3.0 GA\Sprint 102,\Activities,,01/02/2016 11:22 AM,07/03/2016 3:17 PM
29464,599885571,3.0.0,Product Backlog Item,*BRENT - QA-AAA-Silver- Introduction to Security Tools and Technologies (AAA-S107: SI-DES213),2,Done,,\3.0.0\3.0 TPR\Sprint 89,\Activities\Dev,,07/07/2015 3:18 PM,13/09/2015 1:34 PM
7267,600000946,2.6,Bug,DEFECT: (VERIFY) SOLUTION MANAGER: Opening Doc Preview as non-admin sometimes causes Abort/Retry/Fail error,0.5,Done,Triaged,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Defects,3 - Medium,14/05/2014 3:43 PM,01/06/2015 9:22 AM
23465,602125496,3.0.0,Product Backlog Item,(3.0.0) MISC: Install latest version of Elite Workflow from March 18,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,18/03/2015 3:48 PM,23/03/2015 5:08 PM
29463,699866500,3.0.0,Product Backlog Item,*BRENT - QA-AAA-Silver-OWASP Top 10- Threats and Mitigations(AAA-S106: SI-DES211),2,Done,,\3.0.0\3.0 TPR\Sprint 89,\Activities\Dev,,07/07/2015 3:16 PM,12/09/2015 6:44 PM
29462,749856964,3.0.0,Product Backlog Item,*BRENT - QA-AAA -Silver- Fundamentals of Secure Architecture (AAA-S105:SI-DES101),2,Done,,\3.0.0\3.0 TPR\Sprint 89,\Activities\Dev,,07/07/2015 3:15 PM,12/09/2015 4:26 PM
29461,774852196,3.0.0,Product Backlog Item,*BRENT - QA-AAA-Silver- How to Create an Application Security Threat Model (AAA-S104:SI-ENG301),2,Done,,\3.0.0\3.0 TPR\Sprint 89,\Activities\Dev,,07/07/2015 3:15 PM,12/09/2015 12:46 PM
29460,787349812,3.0.0,Product Backlog Item,*BRENT - QA-AAA-Silver-How to Create Application Security Design Requirements (AAA-S103:SI-ENG221),2,Done,,\3.0.0\3.0 TPR\Sprint 89,\Activities\Dev,,07/07/2015 3:14 PM,11/09/2015 10:24 AM
29459,793598620,3.0.0,Product Backlog Item,*BRENT - QA-AAA-Silver-SDLC Gap Analysis & Remediation Techniques(AAA-S102:SI-ENG201),2,Done,,\3.0.0\3.0 TPR\Sprint 89,\Activities\Dev,,07/07/2015 3:13 PM,11/09/2015 10:25 AM
29458,796723024,3.0.0,Product Backlog Item,*BRENT - QA-AAA-Silver- Fundamentals of Application Security (AAA-S101:SI-AWA101),2,Done,,\3.0.0\3.0 TPR\Sprint 89,\Activities\Dev,,07/07/2015 3:11 PM,11/09/2015 10:25 AM
37665,797143619,3.0.0,Product Backlog Item,(3.0.0) TESTING: Review Testcases: ConvertWordDocument,5,Done,,\3.0.0\3.0 GA\Sprint 101,\Activities\Testing,,24/11/2015 4:07 PM,02/03/2016 11:28 AM
37655,797203704,3.0.0,Product Backlog Item,(3.0.0) TESTING: Review Testcases: ApplyStyleSheet,2,Done,,\3.0.0\3.0 GA\Sprint 101,\Activities\Testing,,24/11/2015 3:45 PM,01/03/2016 4:07 PM
37660,797233746,3.0.0,Product Backlog Item,(3.0.0) TESTING: Review Testcases: AssignVariablesWorkflow,3,Done,,\3.0.0\3.0 GA\Sprint 101,\Activities\Testing,,24/11/2015 4:05 PM,01/03/2016 4:07 PM
37661,797504129,3.0.0,Product Backlog Item,(3.0.0) TESTING: Review Testcases: BreakDocument,5,Done,PM Feedback,\3.0.0\3.0 GA\Sprint 102,\Activities\Testing,,24/11/2015 4:05 PM,17/03/2016 9:46 AM
32075,799847428,3.0.0,Product Backlog Item,TIM - QA-AAA-Silver-Fundamentals of Security Testing (AAA-S108:SI-TST101),2,Done,,\3.0.0\3.0 TPR\Sprint 90,\Activities\Dev,,01/09/2015 11:31 AM,18/09/2015 4:07 PM
22748,999596854,2.6,Product Backlog Item,OTHER: (EE XML Superbill 2.0) Update schema with additional information for EE XML Superbill 2.0 [PHASE 2],2,Done,,\3.0.0\3.0 Alpha\Sprint 76,\Defects,,04/03/2015 11:41 AM,17/03/2015 10:56 AM
22704,999608710,3.0.0,Product Backlog Item,(3.0.0) DEV - Install EDG.WPF nuget package on EDG.Workflow sln,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 76,\Activities,,04/03/2015 10:24 AM,11/08/2015 11:14 AM
22749,999612662,3.0.0,Product Backlog Item,(3.0.0) PLATFORM\CENTRALIZED LOGGING: [DESIGN] ETW for EDG Activities,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 76,\Activities,,04/03/2015 11:42 AM,11/08/2015 11:14 AM
22291,999675895,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITIES: AppendFile - redesign,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 76,\Activities,,20/02/2015 10:46 AM,11/08/2015 11:14 AM
21099,999675895,3.0.0,Product Backlog Item,*(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: SaveToDisk,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 75,\Activities,,28/01/2015 2:28 PM,11/08/2015 11:14 AM
21947,999699608,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITIES: ConvertDocument - Update activity to allow setting the target Version,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 76,\Activities,,12/02/2015 1:38 PM,11/08/2015 11:14 AM
29709,999702572,3.0.0,Product Backlog Item,QA - Create Test Case Area Path list,1,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 86,\Activities\Dev,,13/07/2015 10:55 AM,27/07/2015 11:36 AM
22521,999702572,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: [SPIKE] Live validation,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 76,\Activities,,26/02/2015 12:30 PM,11/08/2015 11:14 AM
22589,999705536,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: [SPIKE] Investigate ways to improve Evaluate XPath & Evaluate SQL,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 76,\Activities,,02/03/2015 10:00 AM,11/08/2015 11:14 AM
23129,999705538,3.0.0,Product Backlog Item,(3.0.0) EDG.IO.Email - SMTP Client needs to support authenticated SMTP,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,10/03/2015 4:21 PM,31/03/2015 11:49 AM
22037,999707513,2.6,Product Backlog Item,OTHER: (EE XML Superbill 2.0) Update schema with additional information for EE XML Superbill 2.0,13,Done,,\3.0.0\3.0 Alpha\Sprint 75,\Defects,,18/02/2015 8:57 AM,04/03/2015 4:03 PM
21905,999707514,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITIES: File Acquisition - GetFileFromFolder,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,11/02/2015 10:23 AM,26/03/2015 5:05 PM
21908,999708996,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITIES: File Acquisition - FindMatchingWorkflow,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,11/02/2015 10:28 AM,01/04/2015 8:55 AM
18315,999709243,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Options Editor - Convert to WPF,8,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,03/12/2014 10:05 AM,01/04/2015 2:55 PM
18121,999709366,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: TreeView - General Display,8,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,01/12/2014 2:30 PM,27/03/2015 3:47 PM
21912,999709428,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW: Workflow - [SPIKE] Find out how to 'kick-off' the Print/File workflows,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,11/02/2015 10:33 AM,20/03/2015 1:21 PM
23236,999709459,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITIES: [SPIKE] Execute SQL - Verify the activity will allow the insertion of a doc into a database record,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,12/03/2015 12:13 PM,31/03/2015 1:03 PM
28174,999718382,3.0.0,Product Backlog Item,QA: Convert Client Solutions to run in EDG 3.0 for Performance Metrics,5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 83,\Activities\Dev,,10/06/2015 1:56 PM,22/06/2015 9:18 AM
23457,999719864,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITIES: Email - Implement validation,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,18/03/2015 1:53 PM,24/03/2015 4:28 PM
21093,999721347,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: ExecutePlugin,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,28/01/2015 2:27 PM,31/03/2015 11:06 AM
29419,999734190,2.6,Product Backlog Item,Fix license issue on existing Worldox GX3 VM,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 86,\Activities\Dev,,06/07/2015 2:40 PM,04/08/2015 4:33 PM
21095,999737156,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: LoadDocument,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,28/01/2015 2:27 PM,26/03/2015 2:49 PM
22526,999739131,3.0.0,Product Backlog Item,*(3.0.0) DESIGNERS: EDG.WPF Shared library,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 75,\Activities,,26/02/2015 1:35 PM,11/08/2015 11:14 AM
22622,999744072,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: DocumentCatalog VALIDATION - PART 1,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,03/03/2015 10:18 AM,27/03/2015 3:52 PM
22623,999744566,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: DocumentCatalog VALIDATION - PART 2,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,03/03/2015 10:28 AM,27/03/2015 3:52 PM
28170,999750000,3.0.0,Product Backlog Item,QA: Discuss Area Paths for Test Cases,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 83,\Activities\Dev,,10/06/2015 11:02 AM,22/06/2015 8:59 AM
22522,999770750,3.0.0,Product Backlog Item,*(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: Number selector control,5,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 75,\Activities,,26/02/2015 12:31 PM,11/08/2015 11:14 AM
22041,999770750,3.0.0,Product Backlog Item,*(3.0.0) PLATFORM\CENTRALIZED LOGGING: [SPIKE] Semantic Logging Block Research - PART 1,2,Done,,\3.0.0\3.0 Alpha\Sprint 74,\Activities,,18/02/2015 9:37 AM,11/08/2015 11:14 AM
26625,999778655,3.0.0,Product Backlog Item,Automation: Meeting - Discuss Server Automation with Bob,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities\Dev,,13/05/2015 4:26 PM,19/05/2015 3:34 PM
21118,999778655,3.0.0,Product Backlog Item,*(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: Design Mockups #2,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 74,\Activities,,29/01/2015 9:28 AM,11/08/2015 11:14 AM
21088,999778655,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: ConvertDocument,13,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 76,\Activities,,28/01/2015 2:25 PM,11/08/2015 11:14 AM
28888,999781619,3.0.0,Product Backlog Item,QA: 3E\EDG Integration Plan Meeting(s),2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 84,\Activities\Dev,,24/06/2015 4:48 PM,30/06/2015 1:32 PM
27818,999781619,3.0.0,Product Backlog Item,DEV: Get # of Unit Tests and Code Coverage,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 83,\Activities\Dev,,02/06/2015 11:43 AM,22/06/2015 9:28 AM
21091,999782608,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: Email,8,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 76,\Activities,,28/01/2015 2:26 PM,11/08/2015 11:14 AM
21120,999786560,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: Design Mockups #4,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 76,\Activities,,29/01/2015 9:29 AM,11/08/2015 11:14 AM
28887,999797428,3.0.0,Product Backlog Item,*AUTOMATION: Server Automation POC KT,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 86,\Activities\Dev,,24/06/2015 3:09 PM,31/07/2015 8:36 AM
22006,999802369,3.0.0,Product Backlog Item,(3.0.0) PLATFORM\CENTRALIZED LOGGING: [SPIKE] Semantic Logging Block (SLAB) - PART 2,5,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 75,\Activities,,17/02/2015 8:53 AM,11/08/2015 11:14 AM
32076,999809286,3.0.0,Product Backlog Item,TIM - QA-AAA-Silver- Introduction to Security Tools and Technologies (AAA-S107: SI-DES213),2,Done,,\3.0.0\3.0 Beta\Sprint 96,\Activities\Dev,,01/09/2015 11:31 AM,15/12/2015 11:30 AM
32077,999811262,3.0.0,Product Backlog Item,TIM - QA-AAA-Silver-OWASP Top 10- Threats and Mitigations(AAA-S106: SI-DES211),2,Done,,\3.0.0\3.0 Beta\Sprint 96,\Activities\Dev,,01/09/2015 11:31 AM,17/12/2015 1:51 PM
32078,999812250,3.0.0,Product Backlog Item,TIM - QA-AAA -Silver- Fundamentals of Secure Architecture (AAA-S105:SI-DES101),2,Done,,\3.0.0\3.0 TPR\Sprint 89,\Activities\Dev,,01/09/2015 11:32 AM,18/09/2015 4:05 PM
26318,999812250,3.0.0,Product Backlog Item,(3.0.0) DEV\AUTOMATION: Add automation ID's to existing SM controls for MainWindow.xaml,2,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities\Dev,,07/05/2015 2:22 PM,25/05/2015 9:25 AM
26317,999812250,3.0.0,Product Backlog Item,(3.0.0) DEV\AUTOMATION: Add automation ID's to existing SM controls for WorkspaceEditorWindow.xaml,1,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities\Dev,,07/05/2015 2:22 PM,11/06/2015 8:53 AM
26316,999812250,3.0.0,Product Backlog Item,(3.0.0) DEV\AUTOMATION: Add automation ID's to existing SM controls for WorkflowPropertiesWindow.xaml,1,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities\Dev,,07/05/2015 2:22 PM,25/05/2015 9:18 AM
26315,999812250,3.0.0,Product Backlog Item,(3.0.0) DEV\AUTOMATION: Add automation ID's to existing SM controls for OptionsWindow.xaml,1,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities\Dev,,07/05/2015 2:21 PM,25/05/2015 9:17 AM
26314,999812250,3.0.0,Product Backlog Item,(3.0.0) DEV\AUTOMATION: Add automation ID's to existing SM controls for MatchEditorWindow.xaml,1,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities\Dev,,07/05/2015 2:21 PM,25/05/2015 9:12 AM
25916,999812250,3.0.0,Product Backlog Item,(3.0.0) DEV\AUTOMATION: Add automation ID's to existing SM controls for CheckinCommentsWindow.xaml,1,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities\Dev,,30/04/2015 3:20 PM,25/05/2015 9:11 AM
32079,999812744,3.0.0,Product Backlog Item,TIM - QA-AAA-Silver- How to Create an Application Security Threat Model (AAA-S104:SI-ENG301),2,Done,,\3.0.0\3.0 TPR\Sprint 92,\Activities\Dev,,01/09/2015 11:32 AM,27/10/2015 4:30 PM
32080,999812991,3.0.0,Product Backlog Item,TIM - QA-AAA-Silver-How to Create Application Security Design Requirements (AAA-S103:SI-ENG221),2,Done,,\3.0.0\3.0 TPR\Sprint 94  (3.0.0 TPR As Deliverable),\Activities\Dev,,01/09/2015 11:32 AM,25/11/2015 4:01 PM
32081,999813114,3.0.0,Product Backlog Item,~TIM - QA-AAA-Silver-SDLC Gap Analysis & Remediation Techniques(AAA-S102:SI-ENG201),2,Done,,\3.0.0\3.0 Beta\Sprint 97,\Activities\Dev,,01/09/2015 11:32 AM,04/01/2016 4:06 PM
32082,999813176,3.0.0,Product Backlog Item,TIM - QA-AAA-Silver- Fundamentals of Application Security (AAA-S101:SI-AWA101),2,Done,,\3.0.0\3.0 TPR\Sprint 89,\Activities\Dev,,01/09/2015 11:33 AM,18/09/2015 4:05 PM
21998,999818179,3.0.0,Product Backlog Item,*(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: Resize functionality,2,Done,,\3.0.0\3.0 Alpha\Sprint 74,\Activities,,16/02/2015 4:43 PM,11/08/2015 11:14 AM
